安徽省,房地产投资_累计值,1920.8034,1216.5308,569.5878,0,6670.4785,6160.1311,5722.9806,5278.9535,4671.7852,4022.9433,3387.0738,2640.3707,1945.6094,1315.9246,706.0656,0,5974.1086,5538.0215,5161.6618,4748.5628,4208.3249,3623.8346,3067.7573,2405.5964
安徽省,房地产投资_累计增长,-1.3,-7.6,-19.3,0,11.7,11.2,10.9,11.2,11,11,10.4,9.8,9.2,7.6,8.5,0,6.4,9.1,12.3,16.2,20.4,22.6,22.5,22.3
安徽省,房地产住宅投资_累计值,1517.0812,959.6833,451.0196,0,5248.064,4840.8586,4496.7016,4149.0506,3636.2224,3126.8398,2630.115,2046.0974,1496.6356,1013.6905,539.4831,0,4563.41,4228.17,3940.083,3612.6362,3184.057,2721.85,2292.0764,1791.7743
安徽省,房地产住宅投资_累计增长,1.4,-5.3,-16.4,0,15,14.5,14.1,14.8,14.2,14.9,14.7,14.2,13.4,13.1,12,0,13.9,16.6,19.6,23.4,28.4,30.1,30.6,31.8
福建省,房地产投资_累计值,1661.6057,1132.9312,525.2369,0,5673.1288,5252.9574,4773.6335,4303.2291,3730.7401,3290.8329,2826.8979,2260.0294,1796.7741,1306.3752,648.8164,0,4940.338,4522.269,4112.2427,3685.1091,3186.2848,2804.8439,2404.9236,1898.4759
福建省,房地产投资_累计增长,-7.5,-13.3,-19,0,14.8,16.2,16.1,16.8,17.1,17.3,17.5,19,19.6,17.8,17.8,0,3,3.1,3.1,4.1,2.8,3.3,1.6,5.6
福建省,房地产住宅投资_累计值,1207.6025,837.3949,382.6587,0,4076.3073,3787.2497,3447.3711,3112.5123,2688.4108,2362.1272,2016.7372,1583.7648,1241.3071,892.9032,456.8528,0,3456.8623,3153.1151,2867.5859,2576.2323,2228.6488,1957.4315,1652.4918,1288.2613
福建省,房地产住宅投资_累计增长,-2.7,-6.2,-16.2,0,17.9,20.1,20.2,20.8,20.6,20.7,22,22.9,21.6,19.6,23.9,0,6.8,6.6,6.9,7.8,6.7,8.4,6.1,13.3
江西省,房地产投资_累计值,626.9134,424.1934,223.9908,0,2239.1084,2083.2327,1895.2201,1709.7371,1477.4854,1247.7205,1025.1144,816.0849,623.895,440.8962,241.0388,0,2174.9319,2019.5297,1818.3909,1620.7265,1378.7684,1173.1141,973.0121,750.0631
江西省,房地产投资_累计增长,0.5,-3.8,-7.1,0,3,3.2,4.2,5.5,7.2,6.4,5.4,8.8,9.5,8.7,6.2,0,8,9.8,9.5,9.5,8.9,8.3,7.3,6.2
